34670
3560
40657
33132
4981
11561
25792
41072
3312
13634
24732
37947
30721
20284
33147
36637
33265
12881
39587
12889
21984
21604
34784
28790
25753
42523
19161
33752
37121
38431
34634
35192
34379
4037
34852
2357
27781
20139
8205
7855
28419
7851
23776
40038
23772
22147
26259
1778
10562
1774
10561
35031
29539
20793
34689
41626
3868
2284
41162
21275
29913
8523
42535
22617
39519
34250
24288
21352
21070
21070
21070
27446
2946
8197
38214
19826
2375
36598
21919
20141
20856
20137
26114
26110
38201
26106
2338
8063
24007
4894
41500
4028
27814
33626
3640
30682
10994
7768
10380
2587
42176
35234
17281
3745
17287
3745
8182
29547
41495
3589
10679
16010
32734
6096
28133
2398
6095
2668
15131
3139
3575
4743
25311
32925
3402
28734
42452
26535
4731
37325
40045
4561
23825
40750
14630
8657
36163
9602
11824
21802
3397
4133
27136
28491
13620
1961
11253
3480
3800
41077
42656
41709
17169
3266
31509
3610
1715
4290
42825
37728
21720
40353
41004
2093
38808
2089
21236
27507
11087
27503
29036
9826
9822
4015
2200
2927
39083
4346
2076
24087
3962
30797
40094
6285
13653
14276
32536
5735
16397
5732
31254
7490
33956
37906
38981
37903
13631
4536
20883
39225
41463
42525
20121
9534
5091
40940
29130
29139
34488
4879
34995
19040
20438
3394
36336
2408
3007
27094
3007
23112
32655
15365
40241
36708
27094
15921
40472
23451
37662
4711
33989
27798
27795
1822
1203
4564
38318
28093
4323
3419
37406
3405
36239
28114
36989
21788
2008
14544
33462
26964
22849
20021
22849
11859
9823
12181
1244
23958
25287
36919
31110
23858
39977
2161
4213
33149
4779
8033
11600
12860
34888
33881
3642
35943
1741
4558
7250
42557
7246
2077
8180
40394
19340
38350
2717
42801
23968
28584
23958
31113
37393
19667
37915
18492
23001
21835
19503
24484
5744
3923
35345
40243
26832
36958
17532
2682
3694
18648
38304
7491
16773
7487
8995
28550
20287
36769
16763
17417
1371
3006
8995
10528
20419
34823
33289
31310
41542
24893
42767
8398
15289
33074
36123
25741
25742
2528
33044
34758
2380
8783
3962
11368
28698
621
39027
3593
39015
11781
24966
12614
28598
38717
18390
2796
31997
17856
15564
19768
18393
3645
7310
34696
35624
3257
3316
19015
16124
5485
29502
14658
40937
36680
9394
3575
25783
42557
33827
29109
34681
9382
38041
34771
3977
10655
4001
23290
33233
17300
35629
3784
3018
3019
38806
3946
19156
41181
3160
22869
28687
39454
10113
37757
38092
1684
36675
36393
41223
20209
720
3623
2629
35427
14285
17579
9127
15749
39459
17485
30077
30448
30073
9915
39005
42368
23484
32394
23030
2010
35022
16668
25399
11665
30876
42113
466
11846
4331
17433
36981
19568
25104
39649
34904
14146
3431
1536
34033
10849
5136
29899
32357
24060
39262
40619
34333
6987
36663
29893
28517
8848
4481
18589
15401
18615
3152
2415
40269
4561
24765
24761
41750
39669
37070
12709
5734
25136
36989
40608
4469
16077
4508
16077
38882
8565
4057
17518
26932
37231
23030
3510
26972
13362
40822
26066
4573
4463
39643
4469
3855
40471
35467
28028
39681
26052
32927
26561
14646
11969
13292
3608
20463
22502
27255
1868
16280
2251
1008
39020
3360
38762
40828
20232
16268
20232
26799
27558
14296
3944
26318
35103
3552
15945
815
14921
38190
9784
23890
30302
23886
11723
25450
22002
1457
1726
1782
6032
2863
34937
39412
15368
11939
15356
22665
35581
37128
25757
2926
3845
25343
40550
3746
1612
35347
32237
27537
29220
41888
32980
30247
8067
40848
25912
22088
33489
16969
2054
24611
1184
34758
33810
19179
2847
32709
38304
3341
39642
35671
17864
35667
27999
25706
27995
24135
4788
18055
4784
18051
41778
33663
17850
39988
4625
4625
21398
3603
21398
21695
8108
21691
8104
22434
31831
35027
22727
36278
20706
22684
8207
32720
28696
21135
42191
38473
1579
28549
38926
37403
40091
3489
2731
27190
28535
28535
1738
310
25788
25810
27858
13083
32275
2642
23563
2087
41626
39355
1240
35684
16682
41506
3136
37902
35967
8482
26451
21152
32693
11695
7906
13520
34026
1663
11230
33991
10651
7435
29924
32583
3727
20225
27320
20996
27320
626
21588
2354
3428
13572
39930
11538
23601
37866
15358
36965
15024
1401
9813
11593
33449
33258
27237
5808
5805
37102
32302
14070
1460
29652
27154
40670
18168
1662
23508
2659
27148
2027
2573
40708
26671
25869
25865
37925
31819
32716
24569
41367
40732
1661
24100
42230
3793
7068
23333
25121
23329
1164
14543
39417
617
39253
9775
22551
2072
14394
36508
935
2758
34995
36923
34990
17913
17909
41150
39004
29124
26185
2978
40743
28572
33423
17720
33243
34587
14990
2869
37953
998
33977
1268
3109
28391
13645
32844
31315
2756
36080
1313
38605
38599
20500
37398
26839
35877
23330
33770
23336
21559
21211
4384
27327
20109
9893
1580
18928
1582
38395
4308
37361
26755
6359
26761
9330
37742
1439
41181
26937
24253
6856
2832
10497
30270
26024
2612
25737
2064
1273
3716
2098
14269
38835
21994
37152
466
25551
32095
20664
27635
5197
8226
2386
25456
12638
1759
26915
37940
3591
31676
36385
31676
25643
6627
2632
27635
34360
28347
33506
39541
1891
38805
39071
22998
26817
40335
26813
26809
21327
2717
157
30667
1515
1702
20652
621
26578
27678
37834
27042
38969
2866
343
11338
39101
37834
19358
33456
1016
25815
35456
29709
24301
4133
8006
2382
8006
25042
34473
1672
4127
32644
32917
4005
36836
20589
310
10575
17925
34700
37178
5774
41764
26837
36380
19239
20518
36981
20518
39204
32790
37733
19307
3824
3134
10018
29915
33815
4100
13183
10022
10482
36522
29884
17182
17715
2846
33750
1528
2879
3090
32163
36431
41686
19202
39738
19198
38315
3713
37937
36243
33453
15644
2889
35809
36852
1297
14565
36392
3493
1247
3493
26601
39672
26601
3994
36070
3250
22598
750
35929
18828
34279
37053
2273
33690
7715
40317
35032
40316
2919
2915
2021
37329
2984
2290
25744
36842
14078
36824
2584
11946
39163
19522
26441
1360
20283
157
37567
38252
37827
28371
10920
11811
10920
11811
6483
3504
23227
23223
25805
40559
18627
3268
9474
35947
3346
1915
720
19487
18078
19477
966
20112
1889
40402
2489
33521
7306
37940
1893
12382
19528
3626
3331
38063
39095
32553
23593
