-0.371272,-0.140693,0.131511,0.780119
0.446381,-0.0889676,-0.0892254,0.774493
-0.172743,0.105622,0.0748159,0.778577
0.858589,0.160625,0.273268,0.777003
0.7495,-0.122328,-0.126469,0.772144
0.071098,0.231105,-0.00563177,0.776923
0.0404229,-0.334107,-0.0667838,0.778002
0.762695,-0.148668,-0.141832,0.776859
-0.149575,-0.484751,-0.395493,0.780023
0.173854,-0.381165,0.0310704,0.778297
-0.221102,-0.101601,0.217444,0.778961
0.815829,-0.302899,-0.0461251,0.774389
-0.102223,-0.279998,0.0401969,0.779376
-0.101377,0.42917,-0.00497102,0.776739
-0.534178,0.0972452,0.0819711,0.779464
0.707347,-0.0540785,-0.123289,0.774269
0.104653,-0.492279,-0.10243,0.775844
0.101982,0.372675,0.0862665,0.777858
-0.0729167,-0.051963,0.240578,0.777594
0.35935,-0.279597,-0.0924822,0.774541
-0.201102,0.45408,0.108555,0.780127
0.463622,-0.153271,-0.222943,0.775788
0.199584,0.469557,0.00643784,0.774317
-0.452051,0.407923,-0.0427227,0.778185
0.860585,0.148257,-0.137067,0.77518
0.0443385,-0.370959,0.0996251,0.77566
0.878703,-0.319862,0.021798,0.776499
-0.241629,0.605005,0.0813086,0.778665
-0.388272,0.00485806,0.0828945,0.778257
-0.385525,-0.088981,-0.018555,0.780655
0.123181,-0.316945,-0.134829,0.775996
-0.181123,0.163178,0.0653765,0.7792
-0.183803,0.176237,0.126878,0.779384
-0.0125312,-0.366145,-0.252741,0.778449
-0.259193,-0.141906,0.181355,0.778473
-0.296186,-0.0957651,-0.0235695,0.781102
-0.510023,0.659803,-0.0324459,0.777634
-0.171215,0.321665,0.0263799,0.77781
0.175803,-0.0536765,0.0670709,0.775532
-0.0907324,0.380331,0.0824724,0.77793
-0.777537,0.13406,-0.18742,0.779033
0.849719,0.218809,0.205442,0.777074
-0.211065,-0.028233,0.0390285,0.777578
0.055871,-0.558868,-0.158516,0.776899
0.882444,-0.300369,0.15282,0.778409
0.870655,-0.0204639,0.268569,0.775212
0.871671,-0.274988,-0.0771155,0.775053
0.0582254,-0.340518,-0.08911,0.776891
-0.426264,0.149741,0.0223725,0.777714
-0.185122,-0.372216,-0.427603,0.777354
0.775038,0.0967983,-0.151211,0.775876
-0.0745045,0.547099,0.0364857,0.778233
0.305121,-0.250852,0.164687,0.775572
-0.592724,-0.151463,-0.143743,0.778209
0.159548,-0.0353792,-0.00743814,0.777354
0.179276,-0.494224,-0.275483,0.77765
-0.291874,0.209193,0.105789,0.77737
-0.203926,-0.450975,-0.242062,0.776363
0.0211022,-0.123493,0.0889986,0.774789
-0.142563,-0.105151,0.264702,0.775005
0.534869,-0.136613,0.277861,0.774094
0.196539,-0.0521328,-0.0270713,0.776123
0.354226,-0.412875,0.0999031,0.775556
0.365261,-0.221937,0.177272,0.774885
-0.352052,0.238476,0.0251177,0.781006
0.019242,0.406357,0.00168112,0.775037
0.0429457,0.0847409,0.0445979,0.775948
0.732944,-0.00430565,-0.163118,0.774965
0.882444,-0.338387,0.13515,0.774733
-0.382748,0.40418,-0.0348368,0.78123
0.760381,0.0855139,-0.155761,0.775436
0.872429,-0.313968,-0.0338447,0.774509
0.28582,-0.157854,0.285879,0.776739
0.488627,0.168442,-0.120336,0.775085
-0.844428,0.21729,-0.194582,0.778585
0.0858344,-0.4171,-0.170465,0.776563
0.390273,-0.0543671,-0.123865,0.77586
0.85399,-0.010663,0.269959,0.776731
0.416253,0.0348952,-0.124346,0.7753
-0.110622,0.030979,0.299715,0.779728
0.83097,-0.28657,-0.0952805,0.776843
-0.381047,-0.0893253,0.0365736,0.781414
0.0625322,-0.518593,-0.302665,0.777482
-0.356402,0.0171559,-0.0401789,0.778393
-0.267628,-0.178159,0.00299872,0.779184
0.33102,0.190418,0.155773,0.774613
-0.179337,0.484238,0.133687,0.775692
-0.0906675,0.107107,-0.00558831,0.776835
-0.0845163,0.377571,0.069034,0.777834
0.800539,0.155053,-0.0459584,0.776667
-0.14714,0.323362,0.0276018,0.778785
-0.278276,0.152154,0.0905288,0.778473
-0.49233,0.20045,-0.00819667,0.777482
-0.539781,0.212468,-0.0532152,0.780319
0.00455349,-0.497256,-0.115295,0.777674
-0.221262,0.455689,0.0395997,0.77733
-0.331227,0.221585,0.074527,0.780615
-0.708051,0.106683,-0.114259,0.778993
-0.397778,-0.250536,-0.0735341,0.781038
-0.459369,0.183502,0.0365888,0.778721
-0.286955,0.62116,-0.0301772,0.775956
-0.838638,0.171433,-0.197492,0.778185
0.211286,-0.497651,-0.0378438,0.774237
0.872617,0.157622,-0.109509,0.776779
-0.206106,0.461461,0.0657727,0.776555
-0.280689,0.155122,0.126722,0.776883
-0.632659,0.416256,-0.00179822,0.781262
0.224271,-0.187173,-0.14171,0.774349
0.536628,-0.168298,0.234487,0.773558
-0.13285,0.399415,0.0500439,0.776803
-0.462018,-0.238259,-0.106289,0.778761
0.152795,-0.135997,-0.0446264,0.776579
0.885359,0.258958,0.0162688,0.775628
0.104951,-0.403328,-0.0432871,0.77554
-0.121844,-0.407312,-0.232647,0.774293
-0.189894,0.0377545,0.0272034,0.776899
-0.201595,-0.038806,0.233825,0.778817
0.551365,-0.131717,-0.199228,0.776995
0.572505,0.137383,0.238863,0.775252
-0.195756,0.147489,0.118013,0.777146
0.175713,0.0697015,0.0193734,0.775284
0.467357,0.259112,0.187188,0.777306
0.0617451,-0.29954,-0.0566726,0.776211
-0.194516,-0.00611516,-0.00839577,0.777386
-0.0785968,0.313034,0.110964,0.778449
-0.479933,-0.191268,0.0801565,0.776899
0.187275,-0.536791,-0.0549337,0.777043
0.133524,-0.339951,0.0249932,0.776739
0.374335,0.0116427,-0.104705,0.773678
-0.166275,-0.121812,-0.0338449,0.778321
0.449503,0.0793206,0.230644,0.775764
0.883316,-0.311178,-0.0463249,0.77586
0.855302,0.119722,-0.142719,0.774925
0.884288,0.149631,0.232008,0.775396
0.0410842,0.323841,-0.00481408,0.7751
-0.221961,-0.0357997,0.160895,0.776707
-0.297517,0.264273,0.0109835,0.779704
-0.679031,0.525634,-0.0874619,0.781614
0.867394,0.256478,0.132086,0.7755
-0.937987,0.255461,-0.182749,0.779344
-0.0867064,0.433473,0.124975,0.778081
-0.72956,0.1722,-0.0793775,0.778241
-0.296367,0.244266,0.00563884,0.776915
0.881604,0.135227,0.280744,0.773246
-0.262393,0.202882,0.0896851,0.779488
0.113571,-0.388941,-0.241659,0.777882
0.859249,0.118207,-0.15376,0.775252
-0.489687,-0.228408,-0.12549,0.780951
-0.109292,-0.457171,-0.448509,0.777914
0.309731,-0.511518,-0.0572351,0.777906
-0.0900062,-0.541469,-0.207344,0.779376
0.121674,-0.348119,-0.19511,0.777738
-0.0615111,0.415877,0.0186322,0.77729
0.0889901,0.0345714,0.0464917,0.774117
0.883211,-0.280674,-0.0894006,0.776907
0.842685,0.0807665,-0.164797,0.776963
-0.176353,-0.0671416,0.0812078,0.77765
-0.385376,0.135914,-0.0506115,0.779968
-0.553399,0.0677616,-0.112909,0.779712
-0.855015,0.114894,-0.17807,0.780271
-0.00973452,-0.263803,-0.0132315,0.77785
-0.127461,0.473384,0.144114,0.777402
0.0401558,0.490401,0.00832948,0.776052
-0.792109,0.26888,-0.144861,0.779912
-0.0991277,0.397425,0.0915647,0.77709
0.00801103,0.00729653,0.134719,0.773622
-0.189215,0.126883,0.0208355,0.776795
-0.300852,-0.0112376,0.0183991,0.777594
0.10288,-0.363903,-0.187653,0.779025
0.727399,0.214842,-0.0633206,0.77582
0.534869,-0.136613,0.277861,0.774094
-0.708615,-0.0776956,-0.114895,0.778185
-0.0708324,-0.327959,0.128682,0.777842
-0.915283,0.238892,-0.150897,0.780743
0.12279,-0.348004,-0.199827,0.77916
0.36058,-0.0375118,-0.108401,0.777035
-0.310939,0.157939,0.100536,0.778753
-0.00801745,-0.287484,-0.0190501,0.777426
-0.145921,0.155775,0.204215,0.779432
-0.342565,-0.217972,-0.0799955,0.778161
0.535316,0.0233821,0.270945,0.774637
-0.0858754,0.387418,0.100203,0.77761
0.556132,-0.127137,-0.192001,0.77578
0.834375,0.131389,-0.140278,0.773886
0.0905364,-0.377668,-0.234756,0.778377
-0.197331,0.175469,0.104938,0.778681
-0.215479,0.0440478,0.128164,0.77793
-0.063529,-0.506055,-0.374679,0.776899
-0.689812,0.244169,-0.103469,0.776939
-0.130779,0.398281,0.0618884,0.778609
-0.0593806,0.202366,0.0129982,0.775069
-0.429785,0.629918,-0.0487903,0.778601
0.606875,-0.265057,-0.175524,0.774157
0.143508,-0.378571,-0.229763,0.776875
-0.367376,0.133655,0.0106521,0.780543
0.488147,-0.357145,-0.0475396,0.774797
-0.401407,-0.020491,0.051147,0.779968
-0.522981,0.598554,0.00909268,0.77793
0.871362,0.197757,0.243703,0.774597
-0.216681,0.201416,0.106277,0.778281
0.880787,-0.193759,0.215506,0.772687
-0.251211,-0.10573,-0.00892044,0.777802
-0.136698,0.402708,0.0839058,0.77801
-0.0884065,0.379535,0.0970215,0.777778
-0.188818,0.361749,0.0358902,0.77988
0.0657426,-0.217207,0.0917909,0.773694
0.43759,0.125302,-0.116321,0.775676
0.0336448,0.394047,0.169529,0.77745
-0.51673,0.631982,0.0376839,0.778161
0.296628,-0.0621296,-0.0559451,0.773814
0.313088,-0.147216,0.266102,0.777162
-0.0339902,-0.287848,0.10314,0.77558
-0.448908,-0.115954,0.0150635,0.77753
-0.50336,0.144419,0.0546448,0.779368
-0.159,0.0746523,0.00563791,0.777218
-0.238658,-0.0516307,0.139381,0.776083
0.873015,0.0596936,-0.172719,0.771816
-0.35181,-0.448197,-0.438646,0.778002
0.460282,-0.159869,0.187944,0.773182
-0.774565,0.555941,-0.0963258,0.78139
0.0478592,-0.0144227,0.0206177,0.777354
0.593656,-0.333867,-0.157177,0.772951
0.467129,-0.390952,-0.245479,0.776243
0.854055,0.131416,0.283784,0.776587
-0.140343,0.350399,0.0706704,0.778026
0.852591,0.138965,-0.101662,0.775468
0.377366,-0.0363784,0.288778,0.775069
-0.370216,0.435986,0.0172263,0.778825
-0.712836,-0.0893595,-0.214536,0.776539
-0.241004,0.207603,0.00389418,0.778257
-0.0799765,-0.541621,-0.244989,0.778601
0.0452626,0.500461,0.0918456,0.777027
-0.659248,0.0727542,-0.120429,0.778529
0.147411,0.0133292,0.0152838,0.775292
-0.765176,0.395758,-0.0437125,0.77773
0.873018,0.137346,0.275251,0.774022
0.882022,0.170986,-0.0756895,0.77558
-0.211353,0.377271,0.0265094,0.776643
0.0441172,-0.572921,-0.15605,0.777122
-0.0178206,-0.23652,-0.0203543,0.776915
-0.710073,0.119439,-0.0599609,0.778609
0.730088,-0.364981,-0.0555813,0.775212
-0.495282,0.00883346,-0.0378724,0.780567
0.415952,-0.116144,-0.181917,0.776595
-0.0254233,-0.279884,0.00193171,0.776099
-0.0291008,0.525768,0.0566235,0.774333
-0.700094,-0.135209,-0.0545682,0.778529
-0.0577407,0.418515,0.109913,0.778889
0.0767818,0.17056,-0.0147842,0.778105
-0.118009,-0.439392,-0.436145,0.778465
-0.57543,0.215918,-0.0823833,0.780215
0.325215,0.345465,-0.0697849,0.77721
-0.336517,0.225134,-0.00129666,0.777946
0.780719,-0.180779,-0.136011,0.775284
0.268962,-0.388887,-0.210629,0.77598
0.113583,-0.414649,0.0478987,0.77721
-0.101427,0.331716,0.00917877,0.77916
0.878051,0.111799,-0.127133,0.774957
-0.236306,-0.0549048,0.101542,0.777938
0.886204,0.0242462,0.29204,0.774621
-0.247067,-0.496885,-0.354093,0.775148
0.482618,-0.119204,-0.10257,0.774221
0.0611567,-0.109496,0.0138602,0.77729
0.882913,-0.362491,0.0658197,0.776771
-0.353595,-0.459335,-0.41593,0.779096
-0.365748,0.230922,0.0224658,0.780759
-0.0743045,0.240308,0.0100374,0.776243
-0.353518,0.225473,0.0537818,0.776851
-0.00214342,-0.26497,0.145313,0.775876
0.0637459,-0.408874,0.0221673,0.776867
0.608491,-0.358373,0.10903,0.774789
-0.42822,-0.174451,0.023854,0.778809
-0.141344,0.272851,0.106081,0.775332
0.883727,-0.000849177,0.268022,0.773055
-0.0654865,-0.548921,-0.197295,0.776651
-0.0768602,0.344466,0.102414,0.777338
0.883259,0.222982,-0.0568261,0.775604
-0.547323,-0.228423,-0.145566,0.777914
-0.0367994,-0.478882,-0.385224,0.774869
-0.457483,0.688877,0.0119113,0.777322
0.00312125,-0.202296,-0.0537874,0.778185
0.0789563,-0.454459,-0.046739,0.775844
0.590105,-0.067999,-0.181004,0.7753
0.192155,0.0979874,0.0446064,0.776691
0.850644,-0.173843,-0.151391,0.773678
-0.667371,-0.0947526,-0.190021,0.781022
0.706825,-0.0274822,-0.161811,0.774789
0.838178,0.211399,0.0583147,0.774957
0.131825,-0.44245,-0.288664,0.778801
-0.812114,-0.121255,-0.263861,0.777658
-0.0732579,-0.131735,-0.018377,0.775436
-0.0807215,0.41471,0.115786,0.776859
-0.0656688,-0.499915,-0.199107,0.775836
-0.733733,0.486692,-0.038018,0.77996
0.857747,-0.199725,0.185914,0.772303
0.170786,-0.437851,-0.267524,0.774405
-0.249593,-0.186733,0.103413,0.776723
-0.130381,-0.259939,0.163549,0.781526
-0.159343,0.140018,0.164871,0.775564
-0.222388,0.201033,0.144575,0.780863
0.86651,0.0990368,-0.0198866,0.775029
-0.336739,0.00513452,-0.0300259,0.777226
-0.0359455,-0.559565,-0.290004,0.777114
0.881791,-0.303531,-0.0589078,0.77526
0.245182,0.133185,-0.0495763,0.777074
0.833736,-0.0539492,-0.165948,0.772439
-0.109493,-0.456123,-0.384551,0.777626
-0.353819,-0.444331,-0.389102,0.778249
-0.684902,0.0875318,-0.0771613,0.780359
0.862133,-0.177829,-0.061675,0.773566
-0.26514,-0.155938,-0.00308634,0.778857
-0.491068,0.618083,0.0109098,0.777266
-0.588054,0.475443,-0.0762562,0.777266
0.13096,-0.286332,-0.174701,0.777602
0.499524,-0.0507436,-0.135728,0.776044
0.0305713,-0.388285,0.0401985,0.776259
-0.249005,-0.175753,-0.0140467,0.779832
-0.379279,0.266744,0.0640357,0.778793
0.0902264,-0.423596,0.028194,0.780327
0.712111,-0.0183797,-0.0483233,0.772847
-0.233111,0.236251,0.128571,0.777043
-0.633863,-0.213898,-0.0438369,0.778553
-0.217376,-0.123719,0.0218548,0.776619
-0.192792,0.0177095,0.25403,0.777202
-0.500255,0.343686,-0.0456,0.783076
0.72098,-0.334696,-0.0697439,0.77765
-0.846609,-0.102059,-0.202426,0.781526
-0.189294,0.171578,0.115959,0.777866
-0.296854,-0.456727,-0.470054,0.77952
0.88485,-0.0325765,0.24861,0.773318
0.243236,0.189848,-0.0384207,0.776107
-0.30888,0.140045,0.0720694,0.778529
0.42641,-0.22623,0.0365206,0.777346
0.379406,-0.304491,0.112673,0.778065
-0.373775,0.280083,-0.0279299,0.780151
-0.104258,0.388402,0.0331704,0.777114
-0.233309,-0.121431,0.0183411,0.777378
-0.365423,0.178724,0.0501721,0.780655
0.104306,-0.380346,-0.228648,0.77713
0.812108,0.0354815,-0.162768,0.775404
0.230745,-0.425866,-0.264372,0.777522
-0.130703,0.348393,0.083457,0.778129
0.885501,0.166895,-0.119134,0.778425
0.529621,0.0661766,0.235148,0.77602
-0.787818,0.0945446,-0.15307,0.778345
-0.208875,0.178376,0.0849455,0.779512
-0.784141,0.447573,-0.111769,0.779152
0.756808,-0.343235,0.140484,0.775788
-0.0115867,-0.10585,-0.00188282,0.777098
0.0642134,0.372894,0.0134207,0.774301
0.351792,0.0286701,0.0455574,0.775364
-0.129747,0.175376,0.193981,0.77741
-0.268997,0.219029,-0.00051189,0.779192
0.108097,0.421691,0.0416262,0.776899
0.527836,-0.368162,0.140787,0.774789
-0.174704,0.0421378,0.0294238,0.776387
-0.13269,0.460883,0.000276664,0.777386
-0.158072,0.197813,0.160258,0.776411
0.33048,0.313938,0.139431,0.775085
0.193597,-0.128861,0.288608,0.774125
-0.192884,0.173069,0.106309,0.775093
0.00482354,0.3815,0.171443,0.77765
-0.0876064,-0.0776761,-0.0231394,0.775732
-0.527168,-0.275042,-0.0870001,0.77996
-0.248384,-0.0777593,0.0318996,0.77757
-0.339429,0.67264,0.00172208,0.77773
-0.502296,-0.260834,-0.0914058,0.778185
-0.0104352,0.393002,0.168471,0.776867
0.854589,-0.09169,-0.171694,0.775484
-0.225378,0.120146,0.0345764,0.77773
-0.0979117,0.348742,0.0478154,0.7755
0.0871644,0.178645,-0.0209077,0.778097
0.339986,0.126372,-0.0479857,0.77785
0.882415,-0.120163,0.260366,0.775932
-0.178531,0.188179,0.16328,0.77773
-0.201278,0.147316,0.0954815,0.777858
-0.235385,-0.0799096,0.0761503,0.778825
-0.154914,-0.489243,-0.382553,0.776451
-0.366134,0.245728,0.0784175,0.778601
0.584133,-0.18354,-0.140474,0.776331
0.0464448,0.0948885,0.0263679,0.77944
-0.0332143,0.157003,0.206031,0.778353
0.536969,0.341181,0.0157083,0.776731
0.547699,-0.149699,-0.201781,0.777218
-0.689988,0.055994,-0.0871937,0.781038
0.0576385,-0.247607,0.27108,0.775356
0.367143,0.178498,-0.0509294,0.774909
-0.702868,-0.116122,-0.177137,0.777418
-0.0300991,-0.00167529,0.0882916,0.777434
0.880747,0.208217,0.147472,0.776387
-0.238137,-0.108017,0.0821708,0.777882
0.816274,0.0926759,-0.117283,0.773998
0.00259412,-0.281137,-0.0250497,0.776411
0.317785,0.0557064,-0.0715261,0.77526
0.0223535,-0.30536,-0.0146429,0.778345
-0.193686,-0.0792763,0.239854,0.777282
-0.0333837,-0.530934,-0.374933,0.779216
0.200827,-0.447869,-0.126773,0.775332
-0.0845341,0.300258,0.0605008,0.774925
-0.167871,0.421166,0.0484137,0.776779
0.854357,-0.303089,-0.0686524,0.773646
-0.106265,0.305546,0.0667211,0.777346
0.871012,-0.0609943,-0.159468,0.773974
-0.334535,0.413405,-0.00923448,0.779192
-0.0880976,0.0924253,0.278214,0.775188
0.833537,-0.110619,-0.167439,0.776979
0.0324779,-0.519705,-0.280821,0.776795
0.296993,0.0174124,-0.0246292,0.776587
0.772167,0.163668,-0.124235,0.775372
0.361922,0.103918,-0.100348,0.775764
-0.542971,-0.21854,0.0253236,0.778233
-0.0873837,-0.404001,-0.352084,0.779496
-0.34818,0.401174,0.0367319,0.780095
0.780497,-0.00322976,-0.161325,0.775236
0.506531,-0.0533421,-0.168568,0.776099
0.600765,0.0705621,0.033993,0.774086
-0.834743,0.508463,-0.0446708,0.780175
-0.685619,0.0973335,-0.0419334,0.779896
0.837261,0.101867,0.00871643,0.774733
0.0806236,-0.411955,-0.223053,0.776379
-0.787508,0.238868,-0.101009,0.777746
-0.380169,0.272007,0.0422905,0.779824
0.881505,-0.00632841,0.27566,0.774102
-0.425794,-0.210505,0.112505,0.777114
-0.0941777,-0.207056,-0.00588597,0.77594
-0.0230965,-0.359218,0.0626025,0.779168
-0.0295736,-0.402842,-0.349369,0.774941
0.811952,0.217603,0.0802682,0.775604
0.325518,-0.336707,-0.231839,0.776891
0.0338728,0.439213,-0.0064434,0.77586
0.721198,0.264809,0.0258251,0.772791
0.193486,-0.348939,0.196793,0.775652
0.85864,0.174278,0.245569,0.773542
0.644007,-0.386665,0.033365,0.776915
0.76401,0.109049,-0.0921708,0.774973
-0.185679,0.428968,0.0547493,0.777554
-0.205378,0.606215,0.012058,0.776603
0.881153,0.0673124,0.270847,0.775324
0.139017,0.0668759,0.0393134,0.775292
-0.368426,0.234857,0.0752357,0.77944
0.299652,0.103907,-0.0604295,0.777059
0.382061,-0.0240255,-0.0926476,0.77399
-0.400328,0.122778,0.0223047,0.779752
-0.0151676,0.343779,0.0112462,0.776907
-0.348157,0.578571,0.0600702,0.776827
0.857997,-0.156316,-0.121073,0.77375
-0.237846,-0.0597405,0.00395957,0.779464
0.537168,-0.46984,-0.0876916,0.774965
0.876771,0.229867,0.0512296,0.775252
0.563501,-0.14869,-0.205775,0.778193
-0.0897978,0.356452,0.111923,0.776052
0.0980695,-0.389909,-0.236228,0.776419
0.853447,0.108081,-0.155615,0.776227
0.74604,0.216986,0.0540695,0.774957
0.422564,-0.0261567,0.203559,0.773534
0.875062,-0.163128,0.17881,0.775868
0.881794,-0.00053323,-0.0312639,0.772527
0.615143,-0.0740812,0.193993,0.774589
0.701156,0.202806,0.180255,0.7751
0.229862,0.211984,-0.0652436,0.776267
-0.209221,0.00405895,0.0041053,0.776491
0.274748,0.0973043,-0.0531458,0.775252
0.803185,0.0320167,-0.158921,0.773718
-0.257297,0.354864,0.0817983,0.776123
-0.517762,-0.170602,0.0614362,0.77761
0.461754,0.01354,-0.122054,0.774989
-0.304877,0.127739,0.0866717,0.7796
-0.105493,-0.080973,0.298416,0.774781
0.373619,0.316857,0.00371728,0.775508
0.811134,0.174865,-0.0871699,0.773614
0.165034,-0.605494,-0.109747,0.775524
-0.85798,0.169553,-0.0743925,0.77928
-0.398999,0.183562,0.00737209,0.776955
0.488789,0.100461,-0.136703,0.776411
-0.0726729,0.0275526,0.101719,0.775756
0.870705,0.075185,-0.152632,0.774837
-0.265517,0.407712,0.0478695,0.778785
-0.170061,0.15138,0.0154025,0.779296
0.250726,0.247065,0.00888779,0.774062
0.714272,0.240732,0.0246512,0.776451
-0.472091,-0.0959077,-0.0565054,0.781094
0.0676052,-0.369449,0.0995165,0.777546
-0.85597,0.217437,-0.129117,0.777946
0.114792,-0.0130232,0.0309987,0.776243
-0.831101,0.473324,-0.048341,0.780119
-0.195116,0.0656108,0.0391664,0.776379
0.0195128,0.0796221,0.302051,0.775732
0.882755,-0.142197,-0.130728,0.774261
-0.394049,0.559609,-0.0327172,0.778057
0.884845,-0.245951,0.233209,0.775748
-0.316577,0.215645,0.043741,0.778921
-0.630892,-0.0961427,-0.159967,0.776547
-0.268192,0.203759,0.0970377,0.777402
-0.501857,0.657393,0.0185789,0.778705
0.867531,-0.200472,0.240045,0.776595
0.865404,0.179154,-0.106673,0.775916
0.874989,-0.216554,0.262467,0.774965
0.45702,-0.38235,0.109563,0.77709
-0.219756,0.205402,0.113522,0.776227
0.339373,-0.02771,-0.0837714,0.773902
0.0936933,-0.0691249,0.000236953,0.776923
-0.0436228,0.419241,0.120905,0.777202
-0.242803,0.398085,0.0259201,0.778649
-0.215154,0.188595,0.114416,0.779112
0.16123,-0.299308,-0.204644,0.777602
-0.140917,0.165762,0.10972,0.776915
-0.278604,0.153216,0.115321,0.778337
0.22396,-0.471962,-0.127607,0.775172
0.464663,0.0462794,-0.151816,0.776012
-0.0198922,-0.426512,-0.210429,0.778601
-0.582035,0.390417,-0.0199869,0.780287
-0.0974202,0.049355,0.0435661,0.777282
0.23417,-0.561503,-0.0423215,0.774741
-0.521327,-0.0892461,-0.0138588,0.780775
0.135786,0.169145,-0.0155115,0.776331
0.295774,-0.0459579,-0.0753811,0.77375
-0.113395,0.0896716,0.239218,0.775116
-0.38878,0.115721,-0.0628285,0.778473
-0.260935,-0.255687,0.15897,0.778345
-0.334625,-0.174296,0.0393865,0.777514
0.217012,0.129952,0.00546771,0.774469
-0.0894382,0.0907591,0.0306377,0.77745
0.645563,0.180611,-0.116749,0.775972
-0.0156768,-0.262718,-0.0188723,0.779248
-0.517481,-0.240182,-0.103946,0.778257
0.498264,0.00594046,-0.17047,0.773374
-0.150343,0.159541,0.125245,0.776739
-0.560616,0.0255713,0.0330205,0.777866
-0.0172144,0.403489,0.0567904,0.775085
0.377655,0.00827957,-0.106579,0.773822
0.635672,0.251045,0.0324347,0.775724
0.220224,0.035186,0.104099,0.773182
0.629648,-0.325721,-0.166298,0.775108
-0.46882,0.269934,0.0109511,0.778817
-0.943379,0.223444,-0.137522,0.779784
0.0328129,-0.18105,0.0489121,0.778809
-0.00757413,-0.11649,0.0619178,0.776891
0.878756,-0.356094,0.124336,0.774014
0.7309,0.109016,-0.160801,0.775228
0.594034,-0.126721,-0.158175,0.77534
0.839789,0.24932,-0.0192898,0.774437
0.883601,-0.133105,0.217443,0.775644
-0.315104,0.274593,-0.00584856,0.777498
0.0847952,0.242959,0.193514,0.775932
-0.77016,0.148265,-0.118754,0.779704
0.832551,-0.294695,0.176253,0.773926
0.741063,0.110572,-0.153712,0.775332
-0.676436,0.428774,-0.0503985,0.780639
0.0111419,0.444458,0.111382,0.776363
-0.530682,0.155776,-0.0548587,0.778593
-0.286115,0.0919874,0.0224387,0.778369
0.514556,0.161879,-0.167111,0.774613
-0.465757,0.695803,-0.00136995,0.777594
-0.451549,-0.127984,-0.0662851,0.780847
-0.23676,-0.110548,0.207336,0.777626
0.558844,0.312631,-0.0670867,0.773734
-0.0930644,0.352524,0.0530828,0.778889
0.233477,-0.561767,-0.0272426,0.778042
0.855049,-0.0956615,-0.166091,0.773494
0.00772551,0.0164761,0.0143055,0.774573
0.879922,-0.142794,0.274728,0.774933
-0.231712,-0.139696,-0.0267175,0.778489
-0.376376,0.550046,-0.0246592,0.777626
0.461684,0.00556792,-0.0632964,0.775029
0.876808,0.00043135,-0.157988,0.772983
0.362733,0.264792,-0.0880555,0.774589
0.883271,-0.0998544,-0.158775,0.77518
-0.725652,-0.110945,-0.100961,0.779152
-0.482983,0.3402,0.102978,0.779776
-0.157734,-0.0716588,0.236838,0.777226
0.732029,-0.0184627,-0.157391,0.77789
-0.806401,0.118681,-0.181858,0.780743
-0.250746,0.244397,0.0889258,0.776283
0.170613,-0.447666,-0.27602,0.776667
-0.344553,0.0580705,-0.0147304,0.777035
0.848789,0.0559469,-0.130037,0.772623
-0.757714,0.401884,-0.0317375,0.779936
-0.741899,-0.12383,-0.0857469,0.779784
