0.325587,0.313674,0.425354,1,1
0.336864,0.292946,0.516444,0,1
0.454838,0.373615,0.417348,1,1
0.402832,0.29519,0.285477,1,1
0.557746,0.658645,0.593304,1,0
0.508219,0.549998,0.824127,1,0
0.650894,0.611129,0.73856,1,0
0.516705,0.174046,0.440411,0,0
0.655334,0.679986,0.416668,1,0
0.249612,0.719072,0.480777,1,0
0.468972,0.4774,0.400503,1,0
0.386458,0.425029,0.477802,1,0
0.692223,0.589213,0.526674,1,0
0.765991,0.537983,0.389511,1,0
0.531514,0.300909,0.404286,1,0
0.629235,0.54641,0.312959,0,0
0.393512,0.425785,0.461149,0,0
0.307782,0.381736,0.495143,1,0
0.811557,0.667479,0.636784,0,0
0.589818,0.652921,0.717133,1,0
0.585619,0.43134,0.377584,1,0
0.53077,0.409815,0.478725,1,0
0.484495,0.49845,0.500037,1,0
0.413634,0.480785,0.432569,1,0
0.314719,0.444575,0.588489,0,0
0.433146,0.456452,0.679366,1,0
0.530662,0.453168,0.617256,1,0
0.412235,0.441292,0.526379,0,0
0.4739,0.334562,0.517321,1,0
0.397691,0.202493,0.455387,0,0
0.391576,0.454778,0.629032,1,0
0.572283,0.32945,0.427646,1,0
0.673111,0.479653,0.451077,0,0
0.631008,0.541605,0.564304,1,0
0.363383,0.470772,0.75828,1,0
0.400535,0.343788,0.554056,1,0
0.470618,0.374964,0.456254,1,0
0.498287,0.522258,0.655729,1,1
0.430068,0.554198,0.359305,1,0
0.422407,0.391738,0.384362,1,0
0.557229,0.592869,0.439559,1,0
0.516975,0.693784,0.310338,1,0
0.605526,0.816705,0.343148,0,0
0.631133,0.450251,0.502473,1,0
0.704901,0.399021,0.36531,1,0
0.548277,0.31746,0.458684,1,0
0.484539,0.168705,0.49269,1,0
0.548379,0.261373,0.406592,0,0
0.353424,0.447167,0.510533,0,0
0.753184,0.432914,0.52969,1,0
0.675236,0.405732,0.544209,1,0
0.625679,0.615829,0.538952,1,0
0.484772,0.53654,0.580781,0,0
0.47699,0.393656,0.58173,1,0
0.680949,0.504902,0.558527,1,0
0.723051,0.44295,0.4453,0,0
0.609452,0.61749,0.231448,1,0
0.483711,0.591796,0.541561,0,0
0.316299,0.486204,0.562871,1,0
0.637246,0.424037,0.582568,1,0
0.3673,0.522605,0.542135,0,0
0.689256,0.521501,0.538296,0,0
0.305854,0.502121,0.532916,1,0
0.705466,0.494962,0.545847,1,0
0.421947,0.305229,0.407178,1,0
0.501041,0.46889,0.73535,1,0
0.769032,0.734419,0.517164,1,0
0.488046,0.423831,0.430935,0,1
0.384395,0.449184,0.571749,1,0
0.372859,0.514591,0.527275,1,0
0.565667,0.683794,0.26877,1,0
0.694977,0.649965,0.706585,0,0
0.387633,0.585055,0.624503,1,0
0.380407,0.494842,0.539653,1,0
0.477923,0.491558,0.477544,1,0
0.334151,0.451668,0.616941,1,0
0.481878,0.430266,0.598223,1,0
0.522098,0.743477,0.678715,1,0
0.370479,0.691732,0.636064,1,0
0.281916,0.720894,0.695388,1,0
0.378827,0.730664,0.636333,1,0
0.697599,0.674596,0.595475,1,0
0.641224,0.6539,0.533966,0,0
0.555308,0.656763,0.657505,0,0
0.40075,0.473676,0.850202,1,0
0.507641,0.543897,0.495563,0,0
0.664313,0.736599,0.409029,0,0
0.782405,0.648699,0.381377,0,0
0.415501,0.420668,0.529874,0,1
0.451542,0.498965,0.369834,1,0
0.429329,0.29379,0.32955,1,0
0.370717,0.470449,0.437774,0,0
0.363941,0.553036,0.540025,1,0
0.508193,0.283239,0.550527,0,0
0.652919,0.54434,0.311813,1,0
0.683539,0.388901,0.375713,1,0
0.545568,0.180769,0.446072,0,0
0.5248,0.353745,0.411791,0,0
0.496427,0.570127,0.661821,1,0
0.33874,0.598716,0.575408,1,0
0.472957,0.522874,0.650508,1,0
0.520226,0.692225,0.412127,0,0
0.483242,0.34842,0.779602,1,0
0.628158,0.45636,0.645177,0,0
0.570876,0.661699,0.781949,1,0
0.380547,0.408584,0.540357,1,0
0.537478,0.508987,0.673256,1,0
0.44044,0.465099,0.554163,1,0
0.516931,0.608038,0.608023,0,0
0.696379,0.443779,0.50967,0,1
0.542403,0.261545,0.416326,0,0
0.606554,0.376308,0.273785,1,0
0.445372,0.495409,0.502737,1,0
0.531034,0.424464,0.567113,1,0
0.425143,0.458107,0.583297,1,0
0.42445,0.73814,0.611913,1,0
0.323064,0.736789,0.263025,1,0
0.438115,0.774294,0.429612,0,0
0.322827,0.711691,0.2073,1,0
0.437878,0.749196,0.373887,1,0
0.705699,0.468136,0.587964,1,0
0.492816,0.472836,0.548295,1,0
0.446609,0.258404,0.568489,1,0
